0.014073756591499875	Water
0.012575392766639446	United_States
0.01224075918501541	India
0.012203470543089182	Earth
0.010320515220034965	Europe
0.009638336822074902	Wind
0.00943385475632215	Ocean
0.007662965882588393	Tropical
0.007360466130581368	Climate
0.007249216329444436	Heat
0.006920272629592295	Atmospheric
0.006843767434092309	Energy
0.006747628192171878	Continent
0.006679880717877101	Japan
0.00667447610278417	Atlantic_Ocean
0.006321381974787286	North_America
0.0062674368164451185	Rain
0.006202586490768305	Weather
0.006130512754095997	Temperature
0.00588230800370535	France
0.0058243283293819325	Snow
0.00560713242976918	Asia
0.005598179440263738	United_Kingdom
0.00547907990089271	Mars
0.0053396472376692474	Precipitation
0.005327393321988026	Equator
0.005324328969876104	Antarctic
0.005107124296656774	China
0.004995656679818246	Brazil
0.004830888895759917	Tropical_cyclone
0.004602774419815275	Salt
0.0045516135980447296	Cloud
0.004441487509563717	Agriculture
0.004409671511559891	Tornado
0.004353239201766817	God
0.004332414888295441	Storm
0.004284731348658275	Pacific_Ocean
0.004273978216552987	Indian_Ocean
0.004272008158480977	English_language
0.00423521202820257	South_America
0.004153442041356296	California
0.004106460959143066	Korea
0.004092661861973582	Greenland
0.003973615078022776	World_War_II
0.003969505407484788	Wave
0.003959679466411417	Mexico
0.0038892254534766283	Iceland
0.0038401443695524995	Atmosphere
0.0038186606238970284	Christianity
0.0038157183473394272	Hurricane
0.003668983945040248	Sand
0.0036508990190393257	Desert
0.0036227950290667115	Lightning
0.003531583131010203	Carbon_dioxide
0.0035032392148852806	Antarctica
0.003483032070373134	Thunder
0.0033945106974722413	Hawaii
0.0033582940176716688	Precipitation_(meteorology)
0.0033530371753916	Meteorology
0.003228004919908927	National_Oceanic_and_Atmospheric_Administration
0.0031651489220771707	Florida
0.0031428896483491004	Monsoon
0.0031260132983632377	Soil
0.0031159754060448414	Madagascar
0.003075187620606778	Thunderstorm
0.003058375417521995	Earth%27s_atmosphere
0.003043065028749342	Gulf_of_Mexico
0.003020477141760168	Atmospheric_pressure
0.002983133954286883	Thor
0.0029267643952227067	Flood
0.0029240104739310614	Philippines
0.0028992273525140044	Season
0.0028973396077598343	Plate_tectonics
0.0028727788032203863	Density
0.0028701874592955874	Northern_Hemisphere
0.0028486445964568765	Colorado
0.0028477733769767997	Greek_language
0.0028378333029150014	Southern_Hemisphere
0.00279011846442362	Ski
0.002779272627060126	Bermuda
0.002757807037958608	Hinduism
0.002706443600013297	Troposphere
0.0027011888880266372	Eurasia
0.0026663033411375827	Tide
0.0026568245991743047	Sahara
0.002656478823918616	Dust
0.0026549984847525306	Tropics
0.0026484900398904224	Summer
0.0026324030138364474	Mediterranean_Sea
0.002617956011869112	Virginia
0.0026177167612537063	Cuba
0.0025830927723766847	North_Atlantic
0.0025582546276540167	Latitude
0.002544866025160809	Water_vapor
0.0025293140527128384	Jupiter
0.002503243333065775	Louisiana
0.00248270764412299	Mississippi
0.002472971858019303	Infrared
0.0024717031804211546	Bible
0.0024647024301667616	Bangladesh
0.0024608828969298773	Cyclone
0.0024335219544944445	Typhoon
0.0024052184762997893	New_England
0.0023882572845919285	Aristotle
0.0023860612042377557	North_Sea
0.0023854952588397605	Sea_level
0.0023710386675647394	National_Weather_Service
0.00237091042025231	Guam
0.0023333274903150646	Caribbean_Sea
0.002309462242730219	Greek_mythology
0.002298658129112179	Southern_Ocean
0.0022956996311416177	Global_warming
0.0022587555419678698	Black_Sea
0.002233204127562354	Sea_surface_temperature
0.0022322033023222053	Haiti
0.0022312694864834457	Venus
0.0022258221658597614	New_York_City
0.0022171343902477776	Fall
0.0022136933021743373	Gale
0.0022085231764928143	Singapore
0.0022067939206681796	Gulf_Stream
0.0021422439821997133	Rocky_Mountains
0.002137162996377506	Wind_shear
0.0021181662928102417	Condensation
0.002106208712065318	Ancient_Greece
0.002097083054465623	Neptune
0.0020942065935904757	Great_Plains
0.0020932041150679872	Saturn
0.0020830243704281744	Arabic_language
0.0020725117812115273	Atmospheric_convection
0.0020721688203376447	Baltic_Sea
0.002068336336891334	Southern_United_States
0.002056405083706359	El_Ni%C3%B1o
0.0020546306354882853	Hong_Kong
0.002012174769227556	Hail
0.0020033690864174228	Extratropical_cyclone
0.001972726283232133	Coriolis_effect
0.0019658043455003872	Latent_heat
0.001965081670235389	Subtropical
0.0019253669797750445	Christopher_Columbus
0.001902177399416466	Continental_shelf
0.0018970269213756962	Thermohaline_circulation
0.0018937007614339809	Central_America
0.0018764475172171604	Sunlight
0.0018718141799075343	Royal_Navy
0.0018595334975364908	Storm_surge
0.001852033614345176	Solar_radiation
0.0018484773631485254	Advection
0.0018396583074823088	Temperate
0.001806986006261402	World_Heritage_Site
0.0017980665899668576	Coriolis_force
0.0017945780565213584	Columbia_University
0.0017884226165874786	Severe_weather
0.0017551313373627303	Jet_stream
0.001736623621669784	Portuguese_language
0.0017158643473656789	Dust_storm
0.001706789150003751	Uganda
0.001702311049693047	Cumulonimbus
0.0016978108245186106	Thermal_radiation
0.0016923999229033952	Heat_engine
0.001683718985653945	West_Coast_of_the_United_States
0.001679377820511532	Cape_Verde
0.0016659375609636296	Indigenous_peoples_of_the_Americas
0.0016582505069415658	American_Civil_War
0.0016142760104421185	Galileo_Galilei
0.0016118098837604275	Croatia
0.001588118110584856	Wildfire
0.001573605418057885	Anticyclone
0.001570452158971529	Northeastern_United_States
0.0015627409228635661	Salinity
0.001560681170509414	World_Ocean
0.0015585286804206033	World_Meteorological_Organization
0.0015527823258617165	Enthalpy
0.0015421167052038812	Stratosphere
0.0015420989031650646	Faroe_Islands
0.001534545275655613	New_World
0.001533477326217504	Newfoundland_(island)
0.0015248061256772447	Dew_point
0.001522268936054752	Herodotus
0.0015115580883850804	Cumulonimbus_cloud
0.001489702257421918	Bay_of_Fundy
0.0014891738775484093	Irish_Sea
0.0014857622583536244	Southwestern_United_States
0.0014825308639209148	Yucat%C3%A1n_Peninsula
0.0014823651716318713	Mesocyclone
0.0014665946194070134	Lesser_Antilles
0.0014657959880466419	Subtropics
0.0014651685617163952	National_Hurricane_Center
0.0014633948424088905	North_Pole
0.0014545183346195533	Estuary
0.0014542212728212525	Norwegian_Sea
0.0014520514425086285	Supercell
0.001443182236853178	Blizzard
0.0014290935678330091	Labrador_Sea
0.0014237575039672168	New_Testament
0.0014075450245260776	Downburst
0.001389652824772174	Barents_Sea
0.0013890351780164395	Speed_of_sound
0.0013763371347160194	Coral_reef
0.0013711444545313103	Vorticity
0.0013691255306392627	Pressure_gradient
0.0013651758435051212	Greenland_Sea
0.0013592806636595297	Madeira
0.0013589122627805966	Scotia_Sea
0.0013410111111109744	Weather_front
0.001337128953915213	Severe_thunderstorm
0.0013346866373544492	Drought
0.0013222322683938735	Atlantic_slave_trade
0.001320934085516467	Upwelling
0.0013197054640226298	Weather_radar
0.0013122651355734181	Sea_of_Galilee
0.0012974379786410274	Sedimentary_rock
0.0012964709346081258	Snowboarding
0.0012963125048188159	North_American_Plate
0.001290795896474018	Wavelength
0.0012731874809965807	Ice_storm
0.0012701293352216751	European_windstorm
0.0012652679731144836	Freezing_rain
0.001263743530176933	Mid-ocean_ridge
0.0012564935255980052	Proto-Germanic
